Eta;BPHit;NxDetHits (s_R:s_Z:X/X0@Eta)
0.74;15.6:17.2:0.005061;17.4:19.1:0.009295;39.5:43.5:0.009295;40.5:44.6:0.009295;56.4:62.1:0.009295;128.4:141.5:0.020847;396.2:436.5:0.020847;1001.1:1103.1:0.020847;1188.0:1309.0:0.018919;1456.0:1604.3:0.018919;1721.3:1896.7:0.018919;1987.5:2190.0:0.018919
0.74;15.6:17.2:0.005058;19.4:21.4:0.009290;38.0:41.8:0.009290;57.2:63.0:0.009290;59.0:65.0:0.009290;128.0:140.9:0.020835;398.1:438.2:0.020835;999.0:1099.6:0.020835;1190.1:1310.0:0.018928;1457.5:1604.3:0.018928;1723.1:1896.7:0.018928;1990.5:2191.0:0.018928
0.74;15.6:17.2:0.005055;17.5:19.3:0.009285;39.6:43.5:0.009285;40.6:44.6:0.009285;58.0:63.8:0.009285;126.0:138.5:0.020823;396.1:435.6:0.020823;1001.0:1100.7:0.020823;1191.4:1310.0:0.018937;1458.2:1603.3:0.018937;1724.9:1896.7:0.018937;1991.7:2190.0:0.018937;1992.6:2191.0:0.018937
0.74;15.6:17.1:0.005053;17.2:18.9:0.009279;37.3:40.9:0.009279;58.2:63.9:0.009279;126.4:138.8:0.020811;398.2:437.3:0.020811;1001.0:1099.5:0.020811;1191.7:1309.0:0.018946;1459.7:1603.3:0.018946;1726.7:1896.7:0.018946;1993.8:2190.0:0.018946
0.74;15.6:17.1:0.005050;17.0:18.7:0.009274;37.2:40.9:0.009274;56.0:61.5:0.009274;126.1:138.3:0.020799;396.3:434.9:0.020799;1001.0:1098.4:0.020799;1193.0:1309.0:0.018955;1462.1:1604.3:0.018955;1728.6:1896.7:0.018955;1995.9:2190.0:0.018955
0.74;15.6:17.1:0.005047;19.8:21.7:0.009269;20.8:22.8:0.009269;39.2:43.0:0.009269;56.0:61.4:0.009269;126.1:138.2:0.020787;398.2:436.5:0.020787;1001.1:1097.3:0.020787;1195.1:1310.0:0.018964;1463.7:1604.3:0.018964;1729.5:1895.7:0.018964;1997.1:2189.0:0.018964
0.74;15.6:17.1:0.005044;17.0:18.7:0.009263;38.3:42.0:0.009263;58.4:63.9:0.009263;128.4:140.6:0.020775;396.2:433.8:0.020775;999.0:1093.9:0.020775;1195.5:1309.0:0.018973;1465.2:1604.3:0.018973;1731.3:1895.7:0.018973;1999.2:2189.0:0.018973
0.74;15.6:17.1:0.005041;19.0:20.8:0.009258;38.3:41.9:0.009258;58.4:63.8:0.009258;128.4:140.5:0.020763;396.2:433.3:0.020763;999.0:1092.7:0.020763;1196.7:1309.0:0.018982;1466.8:1604.3:0.018982;1733.1:1895.7:0.018982;2001.3:2189.0:0.018982
0.74;15.6:17.0:0.005038;19.5:21.3:0.009253;39.4:43.1:0.009253;58.0:63.4:0.009253;126.0:137.7:0.020751;396.2:432.9:0.020751;999.0:1091.6:0.020751;1198.0:1309.0:0.018992;1467.4:1603.3:0.018992;1735.8:1896.7:0.018992;2004.3:2190.0:0.018992
0.74;15.6:17.0:0.005035;19.4:21.2:0.009247;37.2:40.6:0.009247;58.5:63.8:0.009247;128.3:140.1:0.020739;396.1:432.4:0.020739;1001.0:1092.6:0.020739;1199.3:1309.0:0.019001;1469.8:1604.3:0.019001;1738.6:1897.7:0.019001;2005.5:2189.0:0.019001
0.74;15.6:17.0:0.005032;19.6:21.3:0.009242;38.3:41.7:0.009242;58.7:64.0:0.009242;128.1:139.7:0.020727;396.2:432.0:0.020727;1001.0:1091.5:0.020727;1201.4:1310.0:0.019010;1471.4:1604.3:0.019010;1740.4:1897.7:0.019010;2008.5:2190.0:0.019010
0.74;15.6:17.0:0.005029;19.0:20.7:0.009237;38.4:41.9:0.009237;58.4:63.6:0.009237;128.4:139.8:0.020716;396.1:431.5:0.020716;999.1:1088.2:0.020716;1201.8:1309.0:0.019019;1472.0:1603.3:0.019019;1741.3:1896.7:0.019019;2010.6:2190.0:0.019019
0.74;15.6:17.0:0.005027;19.0:20.7:0.009231;37.2:40.5:0.009231;56.0:60.9:0.009231;126.0:137.1:0.020704;396.2:431.1:0.020704;1001.0:1089.2:0.020704;1203.1:1309.0:0.019028;1473.6:1603.3:0.019028;1743.2:1896.7:0.019028;2012.8:2190.0:0.019028
0.74;15.6:17.0:0.005024;17.2:18.7:0.009226;40.4:43.9:0.009226;41.4:45.0:0.009226;56.0:60.9:0.009226;126.0:137.0:0.020692;396.2:430.6:0.020692;999.0:1085.9:0.020692;1204.3:1309.0:0.019037;1476.0:1604.3:0.019037;1745.0:1896.7:0.019037;2014.9:2190.0:0.019037
0.74;15.6:16.9:0.005021;17.5:19.0:0.009221;38.2:41.5:0.009221;58.8:63.8:0.009221;128.1:139.1:0.020680;396.3:430.3:0.020680;1001.0:1086.9:0.020680;1205.6:1309.0:0.019046;1476.7:1603.3:0.019046;1747.7:1897.7:0.019046;2017.0:2190.0:0.019046
0.74;15.6:16.9:0.005018;19.0:20.7:0.009216;38.5:41.8:0.009216;58.5:63.4:0.009216;128.3:139.2:0.020668;396.1:429.6:0.020668;1001.0:1085.7:0.020668;1206.9:1309.0:0.019056;1478.2:1603.3:0.019056;1748.7:1896.7:0.019056;2019.1:2190.0:0.019056
0.75;15.6:16.9:0.005015;17.8:19.3:0.009211;39.9:43.3:0.009211;58.1:62.9:0.009211;126.2:136.8:0.020657;398.1:431.4:0.020657;1001.0:1084.6:0.020657;1209.0:1310.0:0.019065;1478.8:1602.3:0.019065;1751.4:1897.7:0.019065;2020.3:2189.0:0.019065
0.75;15.6:16.9:0.005012;19.0:20.6:0.009205;37.8:40.9:0.009205;58.0:62.8:0.009205;126.1:136.5:0.020645;398.2:431.0:0.020645;1001.0:1083.5:0.020645;1210.3:1310.0:0.019074;1480.4:1602.3:0.019074;1753.3:1897.7:0.019074;2024.3:2191.0:0.019074
0.75;15.6:16.9:0.005009;17.9:19.3:0.009200;37.4:40.5:0.009200;56.6:61.2:0.009200;128.1:138.5:0.020633;396.2:428.4:0.020633;999.0:1080.2:0.020633;1211.6:1310.0:0.019083;1482.0:1602.3:0.019083;1754.2:1896.7:0.019083;2026.4:2191.0:0.019083
0.75;15.6:16.8:0.005007;19.6:21.2:0.009195;39.6:42.7:0.009195;58.0:62.6:0.009195;126.0:136.1:0.020622;396.1:427.8:0.020622;1001.0:1081.2:0.020622;1212.9:1310.0:0.019093;1483.5:1602.3:0.019093;1484.4:1603.3:0.019093;1756.0:1896.7:0.019093;2027.6:2190.0:0.019093
0.75;15.6:16.8:0.005004;17.9:19.3:0.009190;20.0:21.5:0.009190;37.4:40.4:0.009190;56.7:61.1:0.009190;128.1:138.2:0.020610;396.2:427.5:0.020610;999.1:1077.9:0.020610;1214.1:1310.0:0.019102;1485.1:1602.3:0.019102;1757.9:1896.7:0.019102;1758.8:1897.7:0.019102;2030.7:2191.0:0.019102
0.75;15.6:16.8:0.005001;17.3:18.7:0.009184;39.3:42.4:0.009184;58.1:62.6:0.009184;126.2:136.0:0.020598;398.2:429.1:0.020598;1001.0:1078.9:0.020598;1215.4:1310.0:0.019111;1487.6:1603.3:0.019111;1760.6:1897.7:0.019111;2031.9:2190.0:0.019111;2032.8:2191.0:0.019111
0.75;15.6:16.8:0.004998;17.1:18.5:0.009179;37.4:40.2:0.009179;58.0:62.5:0.009179;126.1:135.8:0.020587;398.3:428.8:0.020587;999.0:1075.7:0.020587;1215.8:1309.0:0.019120;1217.6:1311.0:0.019120;1488.2:1602.3:0.019120;1762.5:1897.7:0.019120;2034.0:2190.0:0.019120
0.75;15.6:16.8:0.004995;19.1:20.5:0.009174;40.3:43.3:0.009174;58.8:63.2:0.009174;128.1:137.7:0.020575;398.3:428.4:0.020575;999.0:1074.5:0.020575;1218.9:1311.0:0.019130;1490.7:1603.3:0.019130;1763.4:1896.7:0.019130;1764.3:1897.7:0.019130;2037.1:2191.0:0.019130
0.75;15.6:16.8:0.004993;19.7:21.1:0.009169;39.3:42.2:0.009169;56.1:60.3:0.009169;126.2:135.6:0.020564;398.1:427.8:0.020564;1001.0:1075.5:0.020564;1220.2:1311.0:0.019139;1492.3:1603.3:0.019139;1764.3:1895.7:0.019139;2039.2:2191.0:0.019139
0.75;15.6:16.7:0.004990;17.0:18.3:0.009164;38.4:41.2:0.009164;58.4:62.7:0.009164;128.4:137.8:0.020552;396.2:425.2:0.020552;999.0:1072.3:0.020552;1221.5:1311.0:0.019148;1492.9:1602.3:0.019148;1766.2:1895.7:0.019148;2040.4:2190.0:0.019148
0.75;15.6:16.7:0.004987;19.4:20.8:0.009159;39.5:42.3:0.009159;56.4:60.4:0.009159;128.4:137.7:0.020541;396.2:424.8:0.020541;999.1:1071.2:0.020541;1001.1:1073.3:0.020541;1221.8:1310.0:0.019158;1494.5:1602.3:0.019158;1768.0:1895.7:0.019158;2043.5:2191.0:0.019158
0.75;15.6:16.7:0.004984;17.1:18.3:0.009154;37.6:40.3:0.009154;58.0:62.1:0.009154;126.0:135.0:0.020529;396.2:424.3:0.020529;1001.1:1072.2:0.020529;1224.0:1311.0:0.019167;1497.0:1603.3:0.019167;1770.8:1896.7:0.019167;2045.6:2191.0:0.019167
0.75;15.6:16.7:0.004981;19.0:20.4:0.009148;38.3:41.0:0.009148;58.3:62.4:0.009148;128.5:137.5:0.020517;396.2:423.9:0.020517;999.0:1068.9:0.020517;1225.3:1311.0:0.019176;1497.6:1602.3:0.019176;1771.8:1895.7:0.019176;2046.9:2190.0:0.019176
0.75;15.6:16.7:0.004979;17.6:18.8:0.009143;37.3:39.8:0.009143;57.2:61.2:0.009143;59.0:63.1:0.009143;128.0:136.8:0.020506;398.1:425.5:0.020506;1001.1:1069.9:0.020506;1226.6:1311.0:0.019186;1500.1:1603.3:0.019186;1773.6:1895.7:0.019186;2049.9:2191.0:0.019186
0.75;15.6:16.7:0.004976;18.0:19.2:0.009138;19.9:21.2:0.009138;37.5:40.0:0.009138;56.5:60.4:0.009138;128.2:136.9:0.020495;396.1:422.9:0.020495;999.0:1066.6:0.020495;1226.9:1310.0:0.019195;1501.7:1603.3:0.019195;1775.5:1895.7:0.019195;2051.2:2190.0:0.019195
0.75;15.6:16.6:0.004973;18.1:19.3:0.009133;19.8:21.1:0.009133;40.4:43.1:0.009133;58.3:62.2:0.009133;128.5:137.0:0.020483;396.2:422.6:0.020483;1001.0:1067.6:0.020483;1229.2:1311.0:0.019205;1503.3:1603.3:0.019205;1777.3:1895.7:0.019205;2053.3:2190.0:0.019205
0.75;15.6:16.6:0.004970;17.1:18.3:0.009128;40.2:42.8:0.009128;56.0:59.7:0.009128;126.1:134.4:0.020472;398.2:424.3:0.020472;1001.0:1066.5:0.020472;1229.5:1310.0:0.019214;1503.9:1602.3:0.019214;1505.8:1604.3:0.019214;1779.2:1895.7:0.019214;2055.5:2190.0:0.019214
0.75;15.6:16.6:0.004967;17.3:18.5:0.009123;37.2:39.6:0.009123;58.4:62.1:0.009123;128.5:136.7:0.020460;396.2:421.7:0.020460;1001.1:1065.5:0.020460;1230.8:1310.0:0.019224;1506.4:1603.3:0.019224;1782.0:1896.7:0.019224;2057.6:2190.0:0.019224
0.75;15.6:16.6:0.004965;17.0:18.1:0.009118;37.8:40.2:0.009118;58.1:61.7:0.009118;126.1:134.1:0.020449;398.2:423.4:0.020449;999.1:1062.2:0.020449;1232.1:1310.0:0.019233;1508.0:1603.3:0.019233;1783.0:1895.7:0.019233;2058.8:2189.0:0.019233
0.76;15.6:16.6:0.004962;19.2:20.4:0.009113;40.2:42.7:0.009113;56.0:59.5:0.009113;126.1:133.9:0.020437;398.3:423.0:0.020437;1001.0:1063.2:0.020437;1233.4:1310.0:0.019242;1234.3:1311.0:0.019242;1509.6:1603.3:0.019242;1784.8:1895.7:0.019242;2061.9:2190.0:0.019242
0.76;15.6:16.6:0.004959;17.6:18.6:0.009108;38.4:40.7:0.009108;58.6:62.2:0.009108;128.2:136.0:0.020426;396.2:420.3:0.020426;999.1:1060.0:0.020426;1235.6:1311.0:0.019252;1511.2:1603.3:0.019252;1786.7:1895.7:0.019252;2063.2:2189.0:0.019252
0.76;15.6:16.5:0.004956;17.2:18.3:0.009103;37.3:39.5:0.009103;58.2:61.7:0.009103;126.4:134.0:0.020415;398.2:422.0:0.020415;1001.1:1061.0:0.020415;1236.9:1311.0:0.019261;1512.8:1603.3:0.019261;1789.5:1896.7:0.019261;2066.3:2190.0:0.019261
0.76;15.6:16.5:0.004954;17.5:18.5:0.009098;37.9:40.1:0.009098;56.2:59.5:0.009098;126.3:133.8:0.020403;398.1:421.5:0.020403;1001.0:1059.9:0.020403;1238.2:1311.0:0.019271;1515.3:1604.3:0.019271;1790.5:1895.7:0.019271;2068.4:2190.0:0.019271
0.76;15.6:16.5:0.004951;19.1:20.3:0.009093;40.0:42.3:0.009093;57.1:60.4:0.009093;59.1:62.5:0.009093;128.0:135.4:0.020392;398.1:421.1:0.020392;1001.0:1058.7:0.020392;1239.5:1311.0:0.019281;1515.9:1603.3:0.019281;1794.2:1897.7:0.019281;2069.7:2189.0:0.019281
0.76;15.6:16.5:0.004948;19.7:20.8:0.009088;37.7:39.9:0.009088;56.3:59.4:0.009088;126.6:133.7:0.020381;128.6:135.9:0.020381;398.3:420.8:0.020381;999.0:1055.5:0.020381;1239.9:1310.0:0.019290;1517.5:1603.3:0.019290;1796.1:1897.7:0.019290;2071.8:2189.0:0.019290
0.76;15.6:16.5:0.004945;17.0:18.0:0.009082;38.3:40.4:0.009082;58.3:61.5:0.009082;128.6:135.7:0.020370;396.3:418.2:0.020370;999.0:1054.4:0.020370;1242.1:1311.0:0.019300;1520.1:1604.3:0.019300;1798.0:1897.7:0.019300;2074.0:2189.0:0.019300
0.76;15.6:16.4:0.004943;17.2:18.2:0.009077;37.6:39.7:0.009077;56.6:59.7:0.009077;128.1:135.1:0.020358;396.2:417.7:0.020358;999.0:1053.3:0.020358;1243.4:1311.0:0.019309;1521.7:1604.3:0.019309;1798.9:1896.7:0.019309;2077.1:2190.0:0.019309
0.76;15.6:16.4:0.004940;17.1:18.0:0.009072;40.1:42.2:0.009072;57.2:60.3:0.009072;59.0:62.1:0.009072;128.0:134.8:0.020347;398.1:419.3:0.020347;1001.0:1054.3:0.020347;1243.8:1310.0:0.019319;1523.3:1604.3:0.019319;1800.8:1896.7:0.019319;2080.3:2191.0:0.019319
0.76;15.6:16.4:0.004937;17.3:18.2:0.009067;39.6:41.6:0.009067;56.5:59.4:0.009067;128.3:135.0:0.020336;396.1:416.8:0.020336;999.0:1051.1:0.020336;1246.1:1311.0:0.019328;1524.9:1604.3:0.019328;1803.7:1897.7:0.019328;2082.5:2191.0:0.019328
0.76;15.6:16.4:0.004935;17.3:18.1:0.009062;39.3:41.3:0.009062;58.1:61.1:0.009062;126.3:132.7:0.020325;398.1:418.4:0.020325;999.0:1050.0:0.020325;1246.4:1310.0:0.019338;1526.5:1604.3:0.019338;1805.5:1897.7:0.019338;2083.7:2190.0:0.019338
0.76;15.6:16.4:0.004932;17.3:18.1:0.009057;39.7:41.6:0.009057;56.7:59.5:0.009057;128.1:134.5:0.020314;396.2:416.0:0.020314;1001.0:1051.0:0.020314;1246.8:1309.0:0.019348;1527.1:1603.3:0.019348;1806.5:1896.7:0.019348;2086.8:2191.0:0.019348
0.76;15.6:16.4:0.004929;19.0:20.0:0.009053;39.5:41.4:0.009053;56.5:59.3:0.009053;128.2:134.5:0.020302;396.1:415.5:0.020302;1001.0:1049.9:0.020302;1249.0:1310.0:0.019357;1528.7:1603.3:0.019357;1809.3:1897.7:0.019357;2089.0:2191.0:0.019357
0.76;15.6:16.3:0.004926;19.0:19.9:0.009048;39.4:41.3:0.009048;56.8:59.5:0.009048;128.1:134.2:0.020291;398.3:417.3:0.020291;999.0:1046.7:0.020291;1249.4:1309.0:0.019367;1250.3:1310.0:0.019367;1531.3:1604.3:0.019367;1811.2:1897.7:0.019367;2091.2:2191.0:0.019367
0.76;15.6:16.3:0.004924;17.2:18.0:0.009043;40.3:42.1:0.009043;56.0:58.6:0.009043;57.0:59.7:0.009043;126.1:131.9:0.020280;396.3:414.8:0.020280;1001.0:1047.7:0.020280;1251.6:1310.0:0.019377;1531.9:1603.3:0.019377;1813.1:1897.7:0.019377;2092.4:2190.0:0.019377
0.76;15.6:16.3:0.004921;19.0:19.9:0.009038;37.8:39.5:0.009038;58.1:60.7:0.009038;126.1:131.9:0.020269;398.2:416.3:0.020269;999.1:1044.5:0.020269;1253.0:1310.0:0.019386;1533.5:1603.3:0.019386;1814.1:1896.7:0.019386;2094.6:2190.0:0.019386
0.76;15.6:16.3:0.004918;19.0:19.9:0.009033;37.2:38.9:0.009033;56.0:58.5:0.009033;57.0:59.6:0.009033;126.0:131.6:0.020258;396.2:413.8:0.020258;1001.0:1045.5:0.020258;1253.3:1309.0:0.019396;1534.2:1602.3:0.019396;1535.1:1603.3:0.019396;1816.9:1897.7:0.019396;2097.8:2191.0:0.019396
0.76;15.6:16.3:0.004916;17.8:18.6:0.009028;40.0:41.7:0.009028;58.1:60.6:0.009028;126.2:131.7:0.020247;398.1:415.4:0.020247;1001.0:1044.4:0.020247;1255.6:1310.0:0.019406;1535.8:1602.3:0.019406;1818.8:1897.7:0.019406;2099.0:2190.0:0.019406
0.76;15.6:16.3:0.004913;19.2:20.0:0.009023;39.9:41.6:0.009023;57.0:59.4:0.009023;128.0:133.4:0.020236;398.1:414.9:0.020236;999.0:1041.2:0.020236;1255.9:1309.0:0.019416;1538.3:1603.3:0.019416;1819.8:1896.7:0.019416;1820.8:1897.7:0.019416;2102.2:2191.0:0.019416
0.77;15.6:16.2:0.004910;19.3:20.1:0.009018;39.3:40.9:0.009018;58.1:60.5:0.009018;126.3:131.5:0.020225;398.1:414.5:0.020225;999.0:1040.1:0.020225;1258.2:1310.0:0.019425;1540.0:1603.3:0.019425;1820.7:1895.7:0.019425;1822.7:1897.7:0.019425;2103.4:2190.0:0.019425
0.77;15.6:16.2:0.004908;17.0:17.7:0.009013;39.5:41.1:0.009013;56.5:58.8:0.009013;128.3:133.4:0.020214;396.1:412.0:0.020214;1001.0:1041.1:0.020214;1259.5:1310.0:0.019435;1541.6:1603.3:0.019435;1823.6:1896.7:0.019435;2106.6:2191.0:0.019435
0.77;15.6:16.2:0.004905;17.3:18.0:0.009008;38.3:39.8:0.009008;56.0:58.2:0.009008;57.0:59.2:0.009008;126.0:131.0:0.020203;396.2:411.7:0.020203;1001.1:1040.1:0.020203;1259.9:1309.0:0.019445;1543.2:1603.3:0.019445;1825.5:1896.7:0.019445;2107.9:2190.0:0.019445
0.77;15.6:16.2:0.004902;19.2:20.0:0.009003;37.3:38.7:0.009003;58.1:60.4:0.009003;126.3:131.1:0.020192;398.1:413.2:0.020192;1001.0:1038.9:0.020192;1261.2:1309.0:0.019455;1544.8:1603.3:0.019455;1827.4:1896.7:0.019455
0.77;15.6:16.2:0.004900;19.3:20.0:0.008998;37.2:38.6:0.008998;58.2:60.4:0.008998;126.5:131.1:0.020181;398.2:412.9:0.020181;999.0:1035.8:0.020181;1262.5:1309.0:0.019465;1545.5:1602.3:0.019465;1828.4:1895.7:0.019465
0.77;15.6:16.2:0.004897;17.3:17.9:0.008993;39.3:40.7:0.008993;58.1:60.2:0.008993;126.3:130.8:0.020170;398.1:412.3:0.020170;999.0:1034.7:0.020170;1264.8:1310.0:0.019474;1548.1:1603.3:0.019474;1831.3:1896.7:0.019474
0.77;15.6:16.1:0.004894;19.0:19.7:0.008989;37.2:38.5:0.008989;56.0:57.9:0.008989;57.0:59.0:0.008989;126.0:130.4:0.020159;396.1:409.8:0.020159;999.0:1033.6:0.020159;1266.2:1310.0:0.019484;1549.7:1603.3:0.019484;1833.2:1896.7:0.019484
0.77;15.6:16.1:0.004892;17.0:17.6:0.008984;37.2:38.5:0.008984;56.0:57.9:0.008984;57.0:58.9:0.008984;126.1:130.3:0.020148;396.3:409.6:0.020148;1001.0:1034.6:0.020148;1266.5:1309.0:0.019494;1551.3:1603.3:0.019494;1835.1:1896.7:0.019494
0.77;15.6:16.1:0.004889;17.9:18.5:0.008979;37.4:38.6:0.008979;56.7:58.5:0.008979;57.7:59.5:0.008979;128.1:132.3:0.020137;396.2:409.1:0.020137;999.1:1031.5:0.020137;1268.8:1310.0:0.019504;1552.0:1602.3:0.019504;1837.0:1896.7:0.019504
0.77;15.6:16.1:0.004886;19.7:20.3:0.008974;38.5:39.7:0.008974;58.5:60.4:0.008974;128.3:132.3:0.020126;396.1:408.5:0.020126;669.0:690.0:0.020126;999.0:1030.4:0.020126;1269.2:1309.0:0.019514;1554.6:1603.3:0.019514;1839.0:1896.7:0.019514
0.77;15.6:16.1:0.004884;17.1:17.7:0.008969;37.4:38.6:0.008969;56.4:58.1:0.008969;57.4:59.1:0.008969;128.5:132.4:0.020115;396.2:408.2:0.020115;671.0:691.3:0.020115;999.0:1029.3:0.020115;1270.5:1309.0:0.019524;1556.2:1603.3:0.019524;1839.9:1895.7:0.019524
0.77;15.6:16.1:0.004881;19.1:19.6:0.008964;39.3:40.4:0.008964;59.0:60.7:0.008964;128.0:131.8:0.020105;398.2:409.8:0.020105;671.0:690.6:0.020105;999.0:1028.2:0.020105;1272.8:1310.0:0.019534;1557.8:1603.3:0.019534;1841.8:1895.7:0.019534
0.77;15.6:16.0:0.004878;17.7:18.2:0.008959;37.6:38.6:0.008959;56.4:58.0:0.008959;57.4:59.0:0.008959;128.4:132.0:0.020094;396.1:407.3:0.020094;669.1:687.9:0.020094;1001.0:1029.2:0.020094;1273.2:1309.0:0.019544;1275.1:1311.0:0.019544;1558.5:1602.3:0.019544;1844.7:1896.7:0.019544
0.77;15.6:16.0:0.004876;19.5:20.1:0.008955;37.2:38.2:0.008955;58.7:60.2:0.008955;128.1:131.6:0.020083;396.2:406.9:0.020083;669.1:687.2:0.020083;999.0:1026.0:0.020083;1275.5:1310.0:0.019554;1561.1:1603.3:0.019554;1846.7:1896.7:0.019554
0.77;15.6:16.0:0.004873;19.3:19.8:0.008950;37.2:38.2:0.008950;58.2:59.7:0.008950;126.5:129.8:0.020072;398.2:408.6:0.020072;671.0:688.4:0.020072;999.0:1025.0:0.020072;1277.8:1311.0:0.019564;1561.7:1602.3:0.019564;1563.7:1604.3:0.019564;1847.6:1895.7:0.019564
0.77;15.6:16.0:0.004871;19.0:19.5:0.008945;38.4:39.3:0.008945;58.4:59.9:0.008945;128.4:131.6:0.020061;396.1:406.0:0.020061;669.1:685.7:0.020061;999.0:1023.9:0.020061;1278.2:1310.0:0.019574;1564.4:1603.3:0.019574;1851.5:1897.7:0.019574
0.77;15.6:16.0:0.004868;17.2:17.6:0.008940;40.4:41.4:0.008940;56.0:57.3:0.008940;126.0:129.0:0.020051;396.2:405.6:0.020051;671.0:687.0:0.020051;999.0:1022.8:0.020051;1280.5:1311.0:0.019584;1566.0:1603.3:0.019584;1852.5:1896.7:0.019584
0.77;15.6:16.0:0.004865;17.1:17.4:0.008935;37.3:38.1:0.008935;56.1:57.4:0.008935;126.2:129.1:0.020040;398.1:407.2:0.020040;671.1:686.4:0.020040;999.0:1021.8:0.020040;1281.8:1311.0:0.019594;1567.6:1603.3:0.019594;1854.4:1896.7:0.019594
0.77;15.6:15.9:0.004863;17.1:17.4:0.008931;37.6:38.4:0.008931;58.0:59.3:0.008931;126.0:128.7:0.020029;396.1:404.7:0.020029;671.1:685.6:0.020029;999.0:1020.7:0.020029;1283.2:1311.0:0.019604;1570.3:1604.3:0.019604;1856.4:1896.7:0.019604
0.78;15.6:15.9:0.004860;17.0:17.4:0.008926;39.5:40.3:0.008926;56.5:57.7:0.008926;57.6:58.7:0.008926;128.2:130.9:0.020018;396.1:404.3:0.020018;669.1:682.9:0.020018;1001.0:1021.7:0.020018;1284.5:1311.0:0.019614;1570.9:1603.3:0.019614;1858.3:1896.7:0.019614
0.78;15.6:15.9:0.004858;17.2:17.6:0.008921;37.7:38.4:0.008921;56.7:57.8:0.008921;57.7:58.9:0.008921;128.1:130.6:0.020008;396.3:404.0:0.020008;669.0:682.1:0.020008;999.0:1018.6:0.020008;1284.9:1310.0:0.019624;1572.6:1603.3:0.019624;1573.5:1604.3:0.019624;1861.3:1897.7:0.019624
0.78;15.6:15.9:0.004855;19.1:19.5:0.008916;39.2:39.9:0.008916;58.6:59.7:0.008916;128.2:130.6:0.019997;396.1:403.5:0.019997;669.0:681.4:0.019997;1001.0:1019.5:0.019997;1286.2:1310.0:0.019634;1287.2:1311.0:0.019634;1574.2:1603.3:0.019634;1863.2:1897.7:0.019634
0.78;15.6:15.9:0.004852;17.1:17.4:0.008912;39.8:40.5:0.008912;56.2:57.2:0.008912;126.5:128.7:0.019986;398.2:405.2:0.019986;671.0:682.7:0.019986;1001.0:1018.4:0.019986;1287.6:1310.0:0.019644;1575.9:1603.3:0.019644;1865.2:1897.7:0.019644
0.78;15.6:15.9:0.004850;19.0:19.4:0.008907;39.3:39.9:0.008907;57.2:58.1:0.008907;58.2:59.2:0.008907;59.0:60.0:0.008907;128.0:130.1:0.019976;398.1:404.6:0.019976;671.0:682.0:0.019976;1001.1:1017.5:0.019976;1288.9:1310.0:0.019654;1577.5:1603.3:0.019654;1866.1:1896.7:0.019654
0.78;15.6:15.8:0.004847;17.7:18.0:0.008902;37.6:38.2:0.008902;56.4:57.3:0.008902;128.4:130.3:0.019965;396.1:402.2:0.019965;669.1:679.3:0.019965;1001.0:1016.3:0.019965;1291.2:1311.0:0.019664;1580.2:1604.3:0.019664;1868.1:1896.7:0.019664
0.78;15.6:15.8:0.004845;17.1:17.4:0.008897;39.2:39.8:0.008897;58.4:59.3:0.008897;128.3:130.2:0.019955;396.1:401.8:0.019955;669.0:678.6:0.019955;999.0:1013.2:0.019955;1291.6:1310.0:0.019674;1581.8:1604.3:0.019674;1870.0:1896.7:0.019674
0.78;15.6:15.8:0.004842;17.7:17.9:0.008893;39.8:40.3:0.008893;58.0:58.8:0.008893;126.1:127.8:0.019944;398.2:403.5:0.019944;669.0:677.8:0.019944;999.0:1012.2:0.019944;1293.0:1310.0:0.019685;1582.5:1603.3:0.019685;1873.0:1897.7:0.019685
0.78;15.6:15.8:0.004840;17.5:17.7:0.008888;38.2:38.6:0.008888;58.8:59.5:0.008888;128.1:129.6:0.019933;398.3:403.1:0.019933;669.0:677.1:0.019933;1001.0:1013.1:0.019933;1295.3:1311.0:0.019695;1585.1:1604.3:0.019695;1875.0:1897.7:0.019695
0.78;15.6:15.8:0.004837;19.8:20.0:0.008883;39.8:40.2:0.008883;58.0:58.7:0.008883;59.0:59.7:0.008883;126.1:127.5:0.019923;398.3:402.7:0.019923;671.0:678.4:0.019923;999.0:1010.1:0.019923;1296.7:1311.0:0.019705;1585.8:1603.3:0.019705;1876.9:1897.7:0.019705
0.78;15.6:15.8:0.004834;17.4:17.6:0.008879;39.5:39.9:0.008879;56.4:56.9:0.008879;128.5:129.7:0.019912;396.2:400.1:0.019912;669.1:675.8:0.019912;1001.0:1011.0:0.019912;1298.0:1311.0:0.019715;1588.5:1604.3:0.019715;1878.9:1897.7:0.019715
0.78;15.6:15.7:0.004832;19.7:19.8:0.008874;39.3:39.6:0.008874;56.1:56.6:0.008874;126.2:127.4:0.019902;398.1:401.7:0.019902;669.0:675.0:0.019902;1001.0:1010.0:0.019902;1299.4:1311.0:0.019725;1589.1:1603.3:0.019725;1879.9:1896.7:0.019725
0.78;15.6:15.7:0.004829;19.5:19.7:0.008869;39.5:39.8:0.008869;58.0:58.5:0.008869;59.0:59.5:0.008869;126.0:127.0:0.019891;396.1:399.3:0.019891;669.1:674.4:0.019891;999.0:1006.9:0.019891;1300.7:1311.0:0.019736;1591.8:1604.3:0.019736;1881.8:1896.7:0.019736
